job_id,job_link,last_processed_time,job_title,company,City,State,job_classification,job_keyword,seniority_level,seniority_level_keyword,title_id,keyword_id
2716,https://www.linkedin.com/jobs/view/principal-data-scientist-at-intuit-3739153551,2024-01-19 09:45:09.215838+0000,Principal Data Scientist,Intuit,Atlanta,GA,Data Scientist,Data Scientist,Principal / Staff-Level,Principal,10,16
2717,https://www.linkedin.com/jobs/view/azure-data-engineer-at-extend-information-systems-inc-3716008950,2024-01-19 09:45:09.215838+0000,Azure Data Engineer,Extend Information Systems Inc.,Houston,TX,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2718,https://www.linkedin.com/jobs/view/advanced-data-scientist-lead-with-security-clearance-at-clearancejobs-3786815037,2024-01-19 09:45:09.215838+0000,"Advanced Data Scientist, Lead with Security Clearance",ClearanceJobs,Honolulu,HI,Data Scientist,Data Scientist,Lead,Lead,10,16
2719,https://www.linkedin.com/jobs/view/data-engineer-ii-at-glidewell-dental-3769526638,2024-01-19 09:45:09.215838+0000,Data Engineer II,Glidewell Dental,Irvine,CA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2720,https://www.linkedin.com/jobs/view/azure-data-warehouse-architect-contract-remote-within-driving-of-harrisburg-pa-usc-gc-at-system-soft-technologies-3800409431,2024-01-19 09:45:09.215838+0000,"Azure Data Warehouse Architect - Contract - Remote within driving of Harrisburg, PA - USC GC",System Soft Technologies,Harrisburg,PA,Data Architect,Data Warehouse Architect,Mid-Level,unclassified,11,45
2721,https://www.linkedin.com/jobs/view/data-privacy-security-attorney-at-latitude-legal-3771234620,2024-01-19 09:45:09.215838+0000,Data Privacy & Security Attorney,Latitude Legal,Austin,TX,Data Governance & Security,Data Privacy,Entry-Level / Junior,unclassified,8,21
2722,https://www.linkedin.com/jobs/view/onsite-work-need-data-engineering-architect-in-houston-tx-at-steneral-consulting-3759351449,2024-01-19 09:45:09.215838+0000,Onsite Work - Need DATA ENGINEERING ARCHITECT in Houston TX,Steneral Consulting,Houston,TX,Data Engineer,Data Engineering,Mid-Level,unclassified,4,13
2723,https://www.linkedin.com/jobs/view/data-scientist-%E2%80%93-fraud-specialist-at-guidehouse-3772659091,2024-01-19 09:45:09.215838+0000,Data Scientist – Fraud Specialist,Guidehouse,Arlington,VA,Data Scientist,Data Scientist,Senior-Level,Specialist,10,16
2724,https://www.linkedin.com/jobs/view/supervisor-data-operations-at-publicis-media-unit3c-3797039533,2024-01-19 09:45:09.215838+0000,"Supervisor, Data Operations",Publicis Media UNIT3C,New York,NY,Data Operations & Management,Data Operations,Lead,Supervisor,12,22
2725,https://www.linkedin.com/jobs/view/datacenter-technician-at-continent-8-technologies-3799309135,2024-01-19 09:45:09.215838+0000,Datacenter Technician,Continent 8 Technologies,Philadelphia,PA,Cloud & Infrastructure Engineering,Datacenter Technician,Entry-Level / Junior,unclassified,14,67
2726,https://www.linkedin.com/jobs/view/data-privacy-security-attorney-at-latitude-legal-3771233807,2024-01-19 09:45:09.215838+0000,Data Privacy & Security Attorney,Latitude Legal,San Antonio,TX,Data Governance & Security,Data Privacy,Entry-Level / Junior,unclassified,8,21
2727,https://www.linkedin.com/jobs/view/database-developer-iii-at-konami-gaming-inc-3609271877,2024-01-19 09:45:09.215838+0000,Database Developer III,"Konami Gaming, Inc.",Las Vegas,NV,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
2728,https://www.linkedin.com/jobs/view/lead-data-scientist-at-nisource-3786818155,2024-01-19 09:45:09.215838+0000,Lead Data Scientist,NiSource,Merrillville,IN,Data Scientist,Data Scientist,Lead,Lead,10,16
2729,https://www.linkedin.com/jobs/view/aws-data-architect-at-zortech-solutions-3792641656,2024-01-19 09:45:09.215838+0000,AWS Data Architect,Zortech Solutions,Montpelier,VT,Data Architect,Data Architect,Senior-Level,unclassified,11,30
2730,https://www.linkedin.com/jobs/view/senior-data-engineer-at-alliancebernstein-3702528894,2024-01-19 09:45:09.215838+0000,Senior Data Engineer,AllianceBernstein,Nashville,TN,Data Engineer,Senior Data Engineer,Senior-Level,Senior,4,5
2731,https://www.linkedin.com/jobs/view/data-engineer-remote-at-avani-tech-solutions-private-limited-3758748562,2024-01-19 09:45:09.215838+0000,Data Engineer Remote,Avani Tech Solutions Private Limited,Wayzata,MN,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2732,https://www.linkedin.com/jobs/view/data-architect-manager-at-pepsico-3685638851,2024-01-19 09:45:09.215838+0000,Data Architect Manager,PepsiCo,Plano,TX,Data Architect,Data Architect,Lead,Manager,11,30
2733,https://www.linkedin.com/jobs/view/python-data-engineer-at-hirekeyz-inc-3765083210,2024-01-19 09:45:09.215838+0000,Python/ Data Engineer,HireKeyz Inc,Plano,TX,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2734,https://www.linkedin.com/jobs/view/manager-data-loss-prevention-dlp-engineer-symantec-at-jobs-for-humanity-3788483134,2024-01-19 09:45:09.215838+0000,"Manager, Data Loss Prevention (DLP) Engineer (Symantec)",Jobs for Humanity,Providence,RI,Risk & Compliance Analytics,Data Loss Prevention,Lead,Manager,5,6
2735,https://www.linkedin.com/jobs/view/data-architect-at-ust-3778920083,2024-01-19 09:45:09.215838+0000,Data Architect,UST,Bentonville,AR,Data Architect,Data Architect,Senior-Level,unclassified,11,30
2736,https://www.linkedin.com/jobs/view/data-engineer-at-robert-half-3797531408,2024-01-19 09:45:09.215838+0000,Data Engineer,Robert Half,Charlotte,NC,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2737,https://www.linkedin.com/jobs/view/data-engineer-chicago-165k-at-sierra-its-3676932344,2024-01-19 09:45:09.215838+0000,Data Engineer - Chicago - 165k,Sierra ITS,Chicago,IL,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2738,https://www.linkedin.com/jobs/view/database-developer-at-impulse-brussels-3787904003,2024-01-19 09:45:09.215838+0000,Database Developer,impulse.brussels,Newport Beach,CA,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
2739,https://www.linkedin.com/jobs/view/bigdata-architect-at-yochana-it-solutions-inc-3792960184,2024-01-19 09:45:09.215838+0000,Bigdata Architect,Yochana IT Solutions INC,Denver,CO,Data Architect,Data Architect,Senior-Level,unclassified,11,30
2740,https://www.linkedin.com/jobs/view/data-engineer-lead-at-diverse-lynx-3764423350,2024-01-19 09:45:09.215838+0000,Data Engineer -Lead,Diverse Lynx,Baskin,LA,Data Engineer,Data Engineer,Lead,Lead,4,14
2741,https://www.linkedin.com/jobs/view/sr-data-scientist-at-exelon-3799964703,2024-01-19 09:45:09.215838+0000,Sr Data Scientist,Exelon,Newark,DE,Data Scientist,Data Scientist,Senior-Level,Sr,10,16
2742,https://www.linkedin.com/jobs/view/qe-data-engineer-at-incedo-inc-3792213700,2024-01-19 09:45:09.215838+0000,QE Data Engineer,Incedo Inc.,Charlotte,NC,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2743,https://www.linkedin.com/jobs/view/data-entry-specialist-at-ascendo-resources-3796215106,2024-01-19 09:45:09.215838+0000,Data Entry Specialist,Ascendo Resources,Jacksonville,FL,Data Specialist,Data Entry Specialist,Senior-Level,Specialist,13,33
2744,https://www.linkedin.com/jobs/view/sr-data-engineer-at-umb-bank-3785601521,2024-01-19 09:45:09.215838+0000,Sr. Data Engineer,UMB Bank,Kansas City,MO,Data Engineer,Data Engineer,Senior-Level,Sr,4,14
2745,https://www.linkedin.com/jobs/view/data-engineer-at-itility-us-3787903005,2024-01-19 09:45:09.215838+0000,Data Engineer,Itility US,San Diego,CA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2746,https://www.linkedin.com/jobs/view/data-engineer-idelic-at-innovation-works-3787726033,2024-01-19 09:45:09.215838+0000,Data Engineer - IDELIC,Innovation Works,Pittsburgh,PA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2747,https://www.linkedin.com/jobs/view/senior-data-scientist-at-analytic-solutions-group-3713659215,2024-01-19 09:45:09.215838+0000,Senior Data Scientist,Analytic Solutions Group,McLean,VA,Data Scientist,Data Scientist,Senior-Level,Senior,10,16
2748,https://www.linkedin.com/jobs/view/utilities-customer-services-%E2%80%93-data-warehouse-technical-architect-at-itech-solutions-3714396856,2024-01-19 09:45:09.215838+0000,Utilities Customer Services – Data Warehouse: Technical Architect,iTech Solutions,Rosemead,CA,Data Modeling & Warehousing,Data Warehouse,Senior-Level,unclassified,3,3
2749,https://www.linkedin.com/jobs/view/business-analyst-4-enterprise-data-warehouse-project-with-min-5%2Byrs-exp-in-collecting-requirements-and-artifacts-for-data-warehouse-design-and-implementation-webcam-interview-hybrid-at-prohires-3747468272,2024-01-19 09:45:09.215838+0000,Business Analyst 4 - Enterprise Data Warehouse Project with Min 5+yrs exp in collecting requirements and artifacts for data warehouse design and implementation(Webcam Interview)(HYBRID),Prohires,Richmond,VA,Data Modeling & Warehousing,Data Warehouse,Senior-Level,unclassified,3,3
2750,https://www.linkedin.com/jobs/view/2024-mlb-data-operations-seasonal-at-major-league-baseball-mlb-3760356368,2024-01-19 09:45:09.215838+0000,2024 MLB Data Operations (Seasonal),Major League Baseball (MLB),Cleveland,OH,Data Operations & Management,Data Operations,Entry-Level / Junior,unclassified,12,22
2751,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-at-trilogy-international-3792984798,2024-01-19 09:45:09.215838+0000,Staff Machine Learning Engineer,Trilogy International,Seattle,WA,Machine Learning Engineer,Machine Learning Engineer,Principal / Staff-Level,Staff,1,1
2752,https://www.linkedin.com/jobs/view/data-engineer-at-sony-music-publishing-3770193671,2024-01-19 09:45:09.215838+0000,Data Engineer,Sony Music Publishing,Nashville,TN,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2753,https://www.linkedin.com/jobs/view/data-architect-at-gateway-recruiting-gateway-to-global-careers-contingent-retained-contract-recruiting-services-3749313269,2024-01-19 09:45:09.215838+0000,Data Architect,"Gateway Recruiting - Gateway to Global Careers - Contingent, Retained, Contract Recruiting Services",Multnomah County,OR,Data Architect,Data Architect,Senior-Level,unclassified,11,30
2754,https://www.linkedin.com/jobs/view/senior-counsel-for-privacy-and-data-security-at-jdhuntr-in-house-counsel-jobs-3787895295,2024-01-19 09:45:09.215838+0000,Senior Counsel for Privacy and Data Security,JDHuntr In-House Counsel Jobs,New York,NY,Data Governance & Security,Data Security,Senior-Level,Senior,8,32
2755,https://www.linkedin.com/jobs/view/application-engineer-database-administration-at-discover-financial-services-3734919934,2024-01-19 09:45:09.215838+0000,Application Engineer (Database Administration),Discover Financial Services,Riverwoods,IL,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
2756,https://www.linkedin.com/jobs/view/database-engineer-hybrid-at-mas-global-consulting-3805259037,2024-01-19 09:45:09.215838+0000,Database Engineer | Hybrid,MAS Global Consulting,Columbus,OH,Database Engineer / Administrator,Database,Entry-Level / Junior,unclassified,9,11
2757,https://www.linkedin.com/jobs/view/data-engineer-hybrid-at-net2source-inc-3705708135,2024-01-19 09:45:09.215838+0000,Data Engineer - Hybrid,Net2Source Inc.,Sunrise,FL,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2758,https://www.linkedin.com/jobs/view/data-architect-at-caci-international-inc-3733830880,2024-01-19 09:45:09.215838+0000,Data Architect,CACI International Inc,State Farm,VA,Data Architect,Data Architect,Senior-Level,unclassified,11,30
2759,https://www.linkedin.com/jobs/view/enterprise-data-architect-at-acima-3785778087,2024-01-19 09:45:09.215838+0000,Enterprise Data Architect,Acima,Draper,UT,Data Architect,Enterprise Data Architect,Senior-Level,unclassified,11,62
2760,https://www.linkedin.com/jobs/view/data-warehouse-architect-at-anveta-inc-3712856071,2024-01-19 09:45:09.215838+0000,Data Warehouse Architect,"Anveta, Inc",Indianapolis,IN,Data Architect,Data Warehouse Architect,Mid-Level,unclassified,11,45
2761,https://www.linkedin.com/jobs/view/urgent-role-data-architect-franklin-tn-onsite-at-steneral-consulting-3688017575,2024-01-19 09:45:09.215838+0000,"Urgent Role -  Data Architect || Franklin, TN (Onsite)",Steneral Consulting,Franklin,TN,Data Architect,Data Architect,Senior-Level,unclassified,11,30
2762,https://www.linkedin.com/jobs/view/associate-data-engineer-at-physicians-regional-healthcare-system-3779975702,2024-01-19 09:45:09.215838+0000,Associate Data Engineer,Physicians Regional Healthcare System,Franklin,TN,Data Engineer,Data Engineer,Entry-Level / Junior,Associate,4,14
2763,https://www.linkedin.com/jobs/view/data-engineer-at-octagon-talent-solutions-3792557893,2024-01-19 09:45:09.215838+0000,Data Engineer,Octagon Talent Solutions,Fort Lauderdale,FL,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2764,https://www.linkedin.com/jobs/view/gcp-data-engineer-aiml-at-rohini-it-consulting-llp-3801106736,2024-01-19 09:45:09.215838+0000,GCP Data Engineer - AIML,Rohini IT Consulting LLP,Canonsburg,PA,Data Engineer,Data Engineer,Entry-Level / Junior,unclassified,4,14
2765,https://www.linkedin.com/jobs/view/lead-data-engineer-python-java-or-scala-at-jobs-for-humanity-3804320868,2024-01-19 09:45:09.215838+0000,"Lead Data Engineer, (Python, Java or Scala)",Jobs for Humanity,Upper Darby,PA,Data Engineer,Lead Data Engineer,Lead,Lead,4,4
2766,https://www.linkedin.com/jobs/view/sr-data-analyst-at-steadymd-3798585075,2024-01-19 09:45:09.215838+0000,Sr. Data Analyst,SteadyMD,St Louis,MO,Data Analyst,Data Analyst,Senior-Level,Sr,6,9
2767,https://www.linkedin.com/jobs/view/senior-risk-compliance-data-analyst-at-u-s-bank-3750092168,2024-01-19 09:45:09.215838+0000,Senior Risk & Compliance Data Analyst,U.S. Bank,Minneapolis,MN,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
2768,https://www.linkedin.com/jobs/view/bsa-aml-edd-analyst-iv-at-broadway-bank-3764919272,2024-01-19 09:45:09.215838+0000,BSA AML EDD Analyst IV,Broadway Bank,San Antonio,TX,Risk & Compliance Analytics,Bsa,Entry-Level / Junior,unclassified,5,28
2769,https://www.linkedin.com/jobs/view/vendor-master-data-analyst-financial-analyst-iii-at-spectraforce-3776568774,2024-01-19 09:45:09.215838+0000,Vendor Master Data Analyst/ Financial Analyst III,SPECTRAFORCE,North Chicago,IL,Data Analyst,Data Analyst,Principal / Staff-Level,Master,6,9
2770,https://www.linkedin.com/jobs/view/aml-product-analyst-3-at-huntington-national-bank-3752355960,2024-01-19 09:45:09.215838+0000,AML Product Analyst 3,Huntington National Bank,Akron,OH,Risk & Compliance Analytics,Aml,Entry-Level / Junior,unclassified,5,41
2771,https://www.linkedin.com/jobs/view/senior-data-analyst-at-img-academy-3782538156,2024-01-19 09:45:09.215838+0000,Senior Data Analyst,IMG Academy,Bradenton,FL,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
2772,https://www.linkedin.com/jobs/view/senior-data-analyst-at-alohacare-3779294790,2024-01-19 09:45:09.215838+0000,Senior Data Analyst,AlohaCare,Honolulu,HI,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
2773,https://www.linkedin.com/jobs/view/data-analyst-at-daisy-brand-3788917415,2024-01-19 09:45:09.215838+0000,Data Analyst,Daisy Brand,Dallas,TX,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
2774,https://www.linkedin.com/jobs/view/customs-compliance-data-analyst-1-at-open-systems-inc-3755511713,2024-01-19 09:45:09.215838+0000,Customs Compliance Data Analyst-1,Open Systems Inc.,Newark,NJ,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
2775,https://www.linkedin.com/jobs/view/power-bi-data-analyst-at-storm4-3797595294,2024-01-19 09:45:09.215838+0000,Power BI Data Analyst,Storm4,Houston,TX,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
2776,https://www.linkedin.com/jobs/view/senior-mlops-engineer-at-recruiting-from-scratch-3783322911,2024-01-20 02:12:15.566979+0000,Senior MLOps Engineer,Recruiting from Scratch,Princeton,NJ,MLOps Engineer,Mlops,Senior-Level,Senior,7,12
2777,https://www.linkedin.com/jobs/view/data-analyst-at-the-walt-disney-company-3792357358,2024-01-19 09:45:09.215838+0000,Data Analyst,The Walt Disney Company,Burbank,CA,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
2778,https://www.linkedin.com/jobs/view/business-data-analyst-at-dice-3802942109,2024-01-19 09:45:09.215838+0000,Business / Data Analyst,Dice,Sarasota,FL,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
2779,https://www.linkedin.com/jobs/view/data-scientist-lead-property-casualty-loss-risk-modeling-at-usaa-3803879040,2024-01-20 02:15:26.171771+0000,Data Scientist Lead - Property & Casualty Loss/Risk Modeling,USAA,Phoenix,AZ,Data Scientist,Data Scientist,Lead,Lead,10,16
2780,https://www.linkedin.com/jobs/view/data-analyst-at-vrk-it-vision-inc-3741179036,2024-01-19 09:45:09.215838+0000,Data Analyst,VRK IT Vision Inc.,Columbus,OH,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
2781,https://www.linkedin.com/jobs/view/database-manager-at-saic-3790088293,2024-01-19 09:45:09.215838+0000,Database Manager,SAIC,Springfield,VA,Database Engineer / Administrator,Database,Lead,Manager,9,11
2782,https://www.linkedin.com/jobs/view/senior-business-data-analyst-seasonal-6-months-at-intuit-3776795965,2024-01-19 09:45:09.215838+0000,Senior Business Data Analyst - Seasonal 6 months,Intuit,Eagle,ID,Data Analyst,Data Analyst,Senior-Level,Senior,6,9
2783,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-digital-republic-talent-3803917386,2024-01-19 09:45:09.215838+0000,Senior Machine Learning Engineer,Digital Republic Talent,Austin,TX,Machine Learning Engineer,Machine Learning Engineer,Senior-Level,Senior,1,1
2784,https://www.linkedin.com/jobs/view/behavioral-health-data-analyst-at-gosnold-behavioral-health-3794074305,2024-01-19 09:45:09.215838+0000,Behavioral Health Data Analyst,Gosnold Behavioral Health,Falmouth,MA,Data Analyst,Data Analyst,Entry-Level / Junior,unclassified,6,9
